,V1,V2,V3,V4,V5,V6,V7,V9,V10,V11,V12,V14,V16,V17,V18,V19,V20,V21,V24,V27,V28,V29,V30,Class
373,0.867478766799032,-1.10225150163058,0.608958680895102,0.826674507189373,-1.2462139751918,0.0724916028179566,-0.509152771819804,-0.464953740497999,0.643826212632195,-0.852219191029399,-0.434294130501583,0.080408370928379,-1.66955846748328,0.300075470459645,0.941355461018423,-1.48414140892113,-0.239897872700028,-0.242822811847269,0.0257222480691284,0.0425499465714527,0.0636521163506599,-0.7643092657422237,0.5518575293253151,0
150644,-3.82193880087939,5.66724730913206,-9.24496345774236,8.24614693395311,-4.36828608664298,-3.45073451820581,-8.42737802930292,-5.33807918394682,-12.0111608836062,8.62125508140256,-18.6837146333443,-15.2976561861343,-12.105602245184,-21.3381950868483,-8.04543571561822,0.15601503277122,1.11524688892983,1.99051970513882,0.390187802079359,1.86957016296191,1.00084956292018,1.0148598343261646,-0.19408882947773404,1
15506,-21.8854339051741,12.9305051249875,-24.098871851647,6.20331419234722,-16.4660991227874,-4.45984212550286,-16.519835984614,-3.89702188761405,-8.6507583293562,5.3754339072439,-7.56721354069937,-7.82789139878016,-6.57804150255676,-13.0024594617382,-4.88446723880536,1.10435473489394,1.6119982189969,1.76223176917351,0.13456529188962,1.52765527810284,0.453698638993223,-0.257913027652447,0.04341701209617809,1
192382,0.753356012421118,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.31659594586445,-1.85549544374527,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-6.0205789709702,-2.61776696028245,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.358433465751075,0.296145453458912,-0.0471736659782491,1.6965660311142294,-0.5766299511648728,1
190,-2.80706450646631,1.1830983245702,2.97477937473861,2.8014770726566,-0.475110200983206,3.21782925631985,-0.401608122121913,2.40867509050974,3.35107932442158,0.106956335911642,0.367099045249472,-2.4496711803376,-2.37231646127119,1.61425530212461,-2.01309059760941,-0.572183700247953,0.829196887938903,-0.201782060465078,-0.581133078257811,0.36241057008342,0.237647042189905,-0.7671064623604967,-0.1378378430261601,0
263,-0.24130170318649,1.08931147158171,0.70398882483963,-0.265987043588385,0.692897788072936,-0.179352317564557,0.684650766636319,-0.286050170036438,-0.508542204680745,-1.47915841656437,-0.59152822138059,-0.494763598498854,0.795481784686327,-0.495216911015884,0.329829132625858,0.436667057696483,0.154853647580897,-0.356467398065734,-1.07082410532053,0.242899701915789,0.0838925897522212,-0.7659657325166307,-0.30162809210300007,0
41569,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-10.7163393018774,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,-0.508619933518595,0.500326371108344,0.551759687906722,0.005354806549592314,-0.39958099223124055,1
44270,-20.9069081014654,9.84315322329519,-19.947726046163,6.15578864849515,-15.142013159868,-2.239565648142,-21.2344631540976,-8.73967037069304,-18.2711681738888,4.67734929657245,-9.58356643737056,-8.19969002891841,-8.37643882097816,-18.4854603221489,-7.58997395860914,1.1266403652792,0.396654845079575,-1.97719619445615,0.541701730134149,-3.76537100922261,-1.07123831223447,0.026807320447377568,-0.4018799569347975,1
15539,-22.5616992591298,13.2089042844176,-24.6438187771226,6.23253182330679,-16.905611362323,-4.49743871970001,-16.8101841919321,-3.87129682308601,-8.58126551626339,5.25698760960799,-7.39361499215009,-7.57755201800709,-6.45478323655342,-12.8456565242928,-4.86591773720169,1.06244185030067,1.62144422472126,1.76598663639159,0.138972227361725,1.5044246600224,0.445919826109776,-0.2573044456978999,0.04335179323933959,1
340,-1.33737490769388,1.10939119758766,1.39622251980175,0.0387177339247828,0.520267383833693,-0.259157171498353,0.806328794153777,0.425313885076927,0.607521570282099,0.320420847416383,-0.0928131820884024,-0.0598307139879331,-0.0806762660435057,-0.659479714043953,0.267491802659709,-0.127899944707923,0.137317524660359,-0.200430973424955,-0.0346922479862068,0.259927297577363,0.0655471173002718,-0.7647295383034234,-0.2962714477709418,0
93424,-1.34804164426498,2.52282067569291,-0.782432259389823,4.08304665188122,-0.662280329645865,-0.598775712530929,-1.94355185121781,-1.85327422572214,-3.16213595485783,1.53319383793753,-4.63512694781183,-6.4358707376348,-2.84993079536978,-3.65425828769231,-1.18303413658687,0.831623853010765,0.348896285038196,1.07987140816824,0.125865683985355,0.612579819202836,0.234206089600607,0.4555152710536499,-0.447822565398965,1
178,-0.284446201887147,1.0690989466605,0.930510616129449,-0.129010287466975,0.387819105384943,-0.513674806164707,0.664176393301802,-0.260847490503295,-0.496499552216679,-1.04903082563504,-0.627843221343811,-0.377959982848874,0.651429239242008,-0.267536250813416,0.198212689258619,0.228329087823523,0.110996657235803,-0.324077227214935,-0.520919598066715,0.240776972251657,0.0887738431883709,-0.7673160252083473,-0.3021538146511087,0
276864,-1.37442438802593,2.79318461104641,-4.34657205544607,2.40073141993213,-1.68843271426041,0.111136092520939,-0.922037621262745,-2.02747375610927,-4.39084192218279,1.24195817554592,-3.91052150018815,-4.69799687128777,-2.07706554161602,-2.68352089790884,-0.525949332550218,0.42234244481934,0.650195855719888,-0.870778521555015,0.36827456897565,0.454981584858352,0.0967109642319915,2.4129843113640135,0.8009187498156803,1
234633,1.26132423719507,2.72680028914035,-5.43501891203698,5.34275900861121,1.44704301840055,-1.44258408548501,-0.898701853990691,-2.74849590498127,-3.20243612238872,1.99136063471588,-3.98641621648026,-8.48579450596077,-0.66613426737281,-1.37262938444618,-0.10431295585569,-1.46691055321726,0.313331634515096,0.209086136071647,-0.0188195044268996,0.468180887290157,0.280486470872693,2.046215378394951,-0.6158181914050819,1
178208,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,-4.98957980058454,-1.20014396478769,-7.6740599401754,-5.31577802250603,-4.89115620289902,4.22041859352387,-6.40830067684822,-5.853545070898,-7.08579817642873,-12.62385610867,-4.74522383798077,2.79789150183086,-0.505607961764415,1.77502979034156,0.0149600028407991,-1.16756581297999,-1.20635432583345,1.5797377165124884,-0.3817957572340188,1
17317,-27.84818067198,15.5981926625554,-28.923755945104,6.41844174657532,-20.346228155413,-4.82820246578157,-19.2108964179086,-3.66873493861418,-8.00915938639777,4.30309581759563,-6.00866000668561,-5.58044712038062,-5.49107326163426,-11.5885435992809,-4.71542017123115,0.734573493016404,1.69785626318366,1.8021491336386,0.165409188492223,1.32480949279508,0.388090177732107,-0.2250876384790628,0.03989927000545175,1
150661,-6.18585747765758,7.10298492227346,-13.0304552638937,8.01082339822486,-7.88523736131971,-3.97454999359808,-12.2296077786617,-4.24830701294998,-12.9654812039222,8.68830799242781,-17.1829184301947,-14.1161560074304,-12.3753337375636,-18.716764511809,-6.52201457322122,3.51795494036344,0.483930108481186,2.50277241039945,0.360318638811951,-0.203917328209747,0.398927185850218,1.015430093515942,-0.3238775747361402,1
26802,0.539275913891047,1.5548897630737,-2.06618033324968,3.24161746276725,0.184735711234243,0.0283295594064726,-1.51552137985061,-1.99984603560986,-2.13317644293659,2.75617194535395,-2.24286436771513,-4.65280380668112,-0.775666019840941,-3.21861825150599,-0.370992501046414,-0.686196723569762,0.302734578907132,0.371773459120687,-1.05383526243402,0.418434531995645,0.232169715166482,-0.1179969816703331,-0.31085511706906443,1
14211,-17.2751911945397,10.8196653713117,-20.3638859739149,6.04661174671427,-13.4650333517322,-4.16664724489873,-14.4094479851747,-4.07385571204177,-9.15336803834587,6.21088301172371,-8.77857203246194,-9.57466229922106,-7.41848727872681,-14.1027718764864,-5.01642333521081,1.39031436050276,1.54497046707519,1.7298040916597,0.112539673508366,1.68406299250578,0.503739738280361,-0.2891979437533838,0.04676966895553198,1
230476,-0.0997238993578782,2.79541433019956,-6.42385558221477,3.24751301512342,-1.6322902693315,-2.76666493059313,-2.31222288290759,-1.89600096481329,-4.91934829935247,3.05365441815753,-5.29781140208753,-7.03588005080407,-3.83618852542499,-2.51518280017187,-0.864578711859257,2.32892697361116,0.340898315660141,0.647714388377444,0.0084949976311171,0.152875890788003,-0.0981728103598323,2.0137141608003937,-0.22168573027699293,1
108258,0.196706751987779,1.18975728641634,0.704882217511495,2.89138777331251,0.0455553693851548,1.24573045976205,-1.19871420021049,-1.23208864617238,0.324238886093679,-1.27393508028395,-0.868686295319925,1.0275841718551,0.256215978185418,0.120608339589106,-0.0523460171330233,0.329826631850516,0.646616407050903,-1.32813178943378,-0.814707739467747,0.135214945600326,0.257314769060283,0.5775359507202457,-0.46190458652516175,1
356,1.26032783148891,0.299160897502296,0.527681133046703,0.614898903395385,-0.420591872514502,-0.977533147085913,0.108485268133809,-0.0583164122638439,-0.0858278316986933,-0.0983626719361133,0.732373957528806,0.10373332366365,0.270445474175818,-0.461479594145256,-0.626390247200473,-0.124085428874547,-0.0492418664726135,-0.249401230708472,0.398966855160445,-0.0246331165613973,0.0205293027036234,-0.7645203750731688,-0.31297073556011423,0
96994,0.286302363835244,1.39934474808556,-1.68250270884931,3.86437703955242,-1.18537340204974,-0.341732013808781,-2.53938012266357,-1.54788162780199,-2.65971794652165,2.6215881261205,-3.46236188507757,-4.95582330430277,-2.33994291742419,-5.19779447735003,-1.34281449785555,0.288846910516582,0.270360155086889,0.352456413618901,-0.172201087463232,0.569730790365159,0.291205858831994,0.4864198838381546,-0.423772663158577,1
177195,-1.07381997038354,0.415616496914758,-2.2739767978925,1.53684419661661,-0.758696869170268,-1.67038051440345,-2.37713981352061,0.0048472639499715,-2.77674714436829,1.42841254547618,-4.48267863575862,-4.61013844047447,-4.60271264488365,-7.52418833345318,-2.55710412229741,1.31912362938259,0.22705062109278,0.535541841818562,-0.144227844430684,0.503418437647693,-0.237807129664846,1.5712362681033518,-0.5254874304567533,1
6903,-2.53585211738111,5.79364414692454,-7.61846283574893,6.39582974649419,-0.0652101046678037,-3.13637196409103,-3.10455736262141,-3.87865758023391,-7.29780335001461,7.07166913682445,-10.001046368327,-10.8606980453666,-2.36085672411086,-2.76009701528795,0.29810341564323,-1.38555780172735,0.408704184487524,0.716719907055995,-0.288835222564699,0.413139555823146,0.308204656968305,-0.6004885292020451,-0.3346556202485185,1
8842,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.55675807549758,-1.54942028904253,-4.10421487278526,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,-8.13869488434773,-6.65359434741365,-10.2467554066001,-4.19106626655491,0.991486122257293,-0.158970548660611,0.573898081112651,-0.245862202650853,-1.50845793363219,0.608074682590101,-0.5394972156951854,-0.34538194059929506,1
263274,-0.644277679025173,5.00235242592827,-8.25273876012125,7.75691471173633,-0.21626731754316,-2.75149611755953,-3.3588573150418,-4.40385171690245,-5.94563397292191,4.47590467269415,-7.60726146360792,-13.0107493697978,-2.86403911817187,-2.87134152887014,-0.180613560248759,0.647708880496559,0.816557858909547,0.587727519791778,-0.756169511485339,0.663969504849476,0.192066835389178,2.2899714617918097,-0.6453763194526101,1
141258,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-12.9914655817567,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.405859088093617,1.37449533233535,0.729889341911333,0.8319232006906235,-0.4923505963955679,1
64460,-11.2054613927303,7.91463349246877,-13.9877516388388,4.33334117975523,-8.48496952268505,-3.50656117309394,-8.93524303241605,-2.33658417970129,-5.92735916911943,2.47040101557896,-5.7885170305197,-6.52746224116063,-3.84729284231041,-6.70063744821132,-2.49261610727828,0.469554313978012,0.860911741764656,0.942593331002491,-0.0272992246723051,1.08402252771111,0.211933356664813,0.2033920938942544,-0.0060188813874012806,1
97,-0.653444627294995,0.160225076852038,1.59225555524082,1.29683228357565,0.997174923623236,-0.343000302409134,0.469936930779834,-0.197794077439788,-0.105005538081425,-0.543662210926971,0.302233022635964,-0.207880443553101,-1.20687659191564,0.39483638189259,-0.750955630206426,0.440558481170408,0.225920346918541,0.0383629679790368,0.102959010243,0.0112384491290326,-0.0494783399721492,-0.768209737867832,-0.23769704333010627,0
145800,-0.41982017420894,-1.15597800832635,-2.09251550244986,2.78675032975706,0.736296592040403,-0.167291965690249,1.60002746290919,-0.796953814299879,-0.133950251206468,1.03303201224459,-0.284367998317494,-0.429211904447448,-0.928921529997167,1.67998551904683,1.31533886586358,2.22616065557659,1.27535802653094,0.48063971759843,0.516131270391061,-0.0213631449369425,0.129096385608294,0.8889438969885635,1.3924363442648018,1
1,1.19185711131486,0.26615071205963,0.16648011335321,0.448154078460911,0.0600176492822243,-0.0823608088155687,-0.0788029833323113,-0.255425128109186,-0.166974414004614,1.61272666105479,1.06523531137287,-0.143772296441519,0.463917041022171,-0.114804663102346,-0.183361270123994,-0.145783041325259,-0.0690831352230203,-0.225775248033138,-0.339846475529127,-0.0089830991432281,0.0147241691924927,-0.7694841150721544,-0.3094637749492099,0
151,1.05702132888882,-0.646955978097134,0.729166618803734,-0.569262361965939,-1.1743066741568,-0.5276248052075,-0.47167670695201,1.90401819240952,-1.1766089765146,-0.164332742411704,0.760978828436847,-0.0521298971507663,-1.16846424875838,0.488780704900362,-0.343177494721286,0.176030875807262,-0.0701368353279818,0.186184431139074,0.453569600602831,0.0895530601605187,0.0376169124459775,-0.7676767740000838,-0.03180735056585726,0
177,1.19406627067496,-0.072582233439266,0.635285625865597,0.768616205616507,-0.735584338368551,-0.673465652619131,-0.146299156816319,0.646047714089895,-0.211574201767403,-0.757756837775621,0.131821518800671,0.014078326711936,-0.144321695374838,0.0476212048425158,-0.66211620861494,0.255441031169989,-0.120276616100092,-0.300560759090794,0.397712515627784,-0.0310334554934822,0.0170518802455184,-0.7673158458429494,-0.22090645631685382,0
263877,-3.38760102859385,3.97788074139497,-6.97858506511079,1.65776584508859,-1.10049973277578,-3.59948697320315,-3.68665071042962,-3.06508926692316,-7.50955747436829,2.98962640655731,-5.99363242425938,-8.38844296921614,-4.13750050093113,-6.1039030730781,-1.9729278028075,0.434072536887008,-0.0043005898337158,1.043587159264,-0.326638199739289,0.354124259953911,0.287592125204715,2.2953726230307567,-0.6475893023434293,1
144754,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-1.50855714024168,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,0.648466904268149,0.346717084034013,0.282208626038179,0.873233695859884,0.859873380652769,1
43,-0.935731508971261,0.170415774156885,2.74626126916024,-1.07796491232198,-0.305594036012037,0.011577039242069,-0.296178450741079,-0.0404717463090409,-0.852045975590358,1.55210930576859,0.953561030493519,-0.233899924821916,0.844368276957724,-0.822739085535726,0.338821621743895,-1.21423442764473,-0.0054194502901122,0.401212016276093,0.295505486260758,0.0466637698225124,0.093947918225147,-0.7688564556364169,-0.282672054746146,0
286,1.18239888187218,0.0594886883256737,0.310672611689593,0.828817334970969,0.341209077754672,1.11259294696874,-0.29277795443855,0.268307130650127,-0.0875754273725536,0.151276896671448,1.31588268320967,-0.138173544724554,0.0951495833798615,-0.626292731708047,-0.174092778625185,0.488467737374341,-0.061462540839839,-0.337817781006922,-1.35698586973381,0.0630347385255088,0.0080466958288912,-0.7655852916466417,-0.266722852418298,0
281144,-3.11383160738512,0.58586417180689,-5.39973021073242,1.81709247345531,-0.840618465991056,-2.94354779071974,-2.20800192003372,-1.63233334974982,-5.24598383776964,1.93351953683592,-5.03046479695456,-6.41662797597451,-2.54949823633632,-4.61471706851594,-1.47813794126038,-0.0354803664667244,0.306270740368093,0.583275998701341,-0.183659129549716,0.884875539542905,-0.253700318894381,2.462963141598801,0.3594499613871308,1
266,-1.5057791635308,-0.215325117259078,1.99129427646285,-1.63149338451985,-0.635965146821198,0.228413858079752,-0.0342656972363698,-0.235439929340839,0.164740343425352,-1.51828765971003,-0.317422419544255,-1.52478487374754,1.06301355860071,0.0443910911487924,-1.34080631609944,0.715632259412232,0.232752121754006,-0.101938019104751,-0.396558396394281,-0.335617814421999,-0.413379326245853,-0.7658699233846088,0.02368636423099768,0
242,1.21205680491093,0.246405410931148,0.309165987963331,0.584744387260993,-0.381581347457112,-0.764967735357268,-0.0677828424476939,-0.110617107192384,-0.0914479160813403,1.49899948496005,0.513745561421316,0.0620883471382148,0.711875624352717,-0.213038283761289,0.291523228549821,0.0971658098280495,-0.117856067570329,-0.244625312631855,0.268166085235436,-0.0320154995205973,0.0190520811632695,-0.7663651363477675,-0.31151599048772444,0
96,0.95960165851223,0.370711304613933,0.888613370045565,2.34324410302247,0.352490841084755,1.36551460619135,-0.277770730462741,-0.700929045055026,0.468216239367258,0.745611509947132,0.373531002993358,0.417438142069896,-0.515701600237187,0.662478668271888,-2.5142351135941,-2.5896875748614,-0.298404520795831,-0.155547160729115,-0.696881458915448,0.0685461961358583,0.0207973154161409,-0.7682669062060807,-0.2892299959787983,0
168,1.17512477712478,0.661341182443299,-0.477476459726092,1.10254155929068,0.543328123510814,-0.246784793144828,0.165233833222452,-0.423143759370462,-0.574065139554621,1.85338750709333,0.87053110531884,-1.25101652850784,0.56782018880551,0.76816301951936,0.672152248810745,-0.574586718144369,-0.0694145756531971,-0.0030705557534425,-0.425096766539489,0.0514246611015068,0.0418756139010888,-0.7674491847948259,-0.3167632344927327,0
138,1.32788388574198,-0.735011945987154,1.50244913387839,-0.544104679859167,-1.90935048161166,-0.712497650558363,-1.29281951167839,-0.246027540241985,0.572523067915291,0.0085468540628034,-0.336586142051676,-0.671875807833616,1.59179218526039,0.0503920025719787,-0.785112301827888,-0.0242863064241108,0.111537197244981,0.461091790067923,0.764374503853251,0.0604055846651862,0.0372961036720404,-0.7678674832266007,-0.2706684497471472,0
243393,-5.48803217118325,3.32956068110382,-5.99629608663308,3.6017196361428,-2.02392603601173,-1.73739347660971,-4.39685932040737,-1.67588392283112,-3.99178463209724,3.73703768128326,-6.15018666957144,-8.76069451926062,-5.14563785073948,-6.29347862779442,-2.13718660093444,2.99524475453849,-0.551121114938378,1.71963125994928,0.833339534034596,-1.93747284570186,1.52121837279368,2.11968261660479,-0.6303117957854036,1
407,-1.09747696412833,1.24623595908096,0.464854601298342,-0.178196024885461,0.249498839755712,-0.725057558688016,1.19775977321208,-0.153111964992736,0.383806838328703,-0.822650574332188,-0.0728478276134648,0.0016201441417926,-0.0185602098491146,-0.542761272391087,-0.238505687174197,0.195417865448928,0.0315871727659011,-0.0501482119571836,-0.0667265649679921,0.117646717746341,0.272015238109567,-0.7638921179686148,-0.015452258163847474,0
367,1.14606539406735,0.285853394164498,0.562438673557062,1.45933613686893,-0.22589077272376,-0.34630263315392,0.13198757706796,0.136365128107632,-0.149999068184242,-0.0961000204198089,1.102136387539,-0.089169308102975,-0.859372855635557,0.331942675015268,-1.19211914412882,-0.495748974662082,-0.148534056382463,-0.0714729894636692,0.444843264947739,0.0463718279216743,0.020898982056882,-0.7643872055887543,-0.29387783591355704,0
44001,-2.14441147422114,1.0734990949761,-2.77366294436956,1.38439373061694,-4.01547712730958,0.747235431622141,1.52563753547227,-2.43186196584916,-4.15583783449678,4.35477463025116,-2.87240010922107,-4.55566674751092,-2.90114077639634,-4.67466711122835,-2.21362325223921,1.29616504982889,0.668123787084126,0.14465327974064,0.0965268919194303,0.423044721673666,-0.210266310409715,0.024399425201738913,2.9568823694219457,1
10484,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,-0.330305803751441,0.335642172519614,2.29899822072815,-0.1620962094812,-1.53270721248432,-0.217358192249005,-0.423553904215867,0.167608452574198,0.0129477659306532,0.0542542721018558,-0.4426185407466753,-0.33988323049311747,1
167305,-6.67721162487866,5.52929920087665,-7.19327456474359,6.08132107951892,-1.63607097105033,0.500609583298219,-4.64077020758754,-0.950036405131991,0.566679814004086,4.3150759158968,-4.93828359985114,-8.49081262174082,-1.94912326096651,-3.09301268981888,0.124087074705575,0.886746966076448,-1.11868675540655,5.56330066446813,0.16371797930961,0.278546743051982,1.47198811731278,1.4861307631683063,-0.11876193544097763,1
118308,-0.430330205681344,0.985632693552081,0.645789437298841,0.317131047127407,0.616332206255463,-1.34746245720975,1.0782335690849,-0.492855874580938,-1.03963769713185,-0.39560772252726,-0.664683930228673,-0.660967626671015,0.530852433867815,0.278141865207384,0.355529916892446,-1.08122326117298,-0.115281935429531,-0.0163780179250957,0.255280162145255,-0.0394559687978208,-0.006357582233934,0.6575076949619173,-0.3473676148578249,1
150654,-3.7656801220835,5.8907352377921,-10.2022676310229,10.2590359766218,-5.61144841660942,-3.23537557925717,-10.6326834778618,-5.26890524285018,-11.1821254546586,8.87947566765026,-18.4311310279993,-15.0216572999306,-12.1863624982841,-20.1655673800665,-7.05165135326307,2.50082720798487,1.19413732146866,2.24560593428534,0.382024544024505,1.4129609931535,0.782407053763083,1.0150683327296455,-0.5119354944449825,1
157918,-1.10103546371767,-1.67492805871463,-0.573388195590639,5.6175556662941,0.765556412634615,0.440607080848915,1.93474047501363,-0.19324423129657,1.7837390603636,0.606910821999133,-2.85427542751023,1.26814661675691,-0.482192055998123,0.8110054093379,-0.357910684579857,0.752760921550722,-0.0383141473363703,-0.412525822025647,1.09143473162108,0.0338647378770195,-0.83285502022751,1.3342564245447,2.114993075022183,1
445,-0.704133362459909,0.341397055816134,1.74002686541749,-1.6615949626237,0.872313095232315,-0.007310803708855,0.923083312501139,0.447696787671746,0.264464750676648,0.302329167464782,-0.589641283687494,-0.414870004819358,0.863538643879817,-1.56095511074774,0.570081620930065,0.262596839961993,0.0183887130400272,-0.20698411502907,-0.813176252104139,-0.904112856558513,-0.579831489110412,-0.7633412587292266,-0.318167200426051,0
